Timestamp,Sensor ID,Resistance (Ohms)
0,727,41812.66
0,728,32672.71
0,729,37724.57
0,730,31135.51
0,732,33669.89
0,733,30971.51
0,734,34617.67
0,735,34861.07
0,736,41812.66
0,737,41682.48
0,738,46587.58
0,739,44202.0
0,740,42075.03
0,741,41812.66
0,742,41041.18
0,743,41682.48
0,744,32672.71
0,745,37504.07
0,746,31135.51
0,747,30890.0
0,748,33669.89
0,749,30930.71
0,750,34521.05
0,751,34812.18
0,752,40047.52
0,753,34714.71
0,754,36854.59
0,755,33393.35
0,756,40108.49
0,757,37449.26
0,758,39091.77
0,759,39805.12
0,760,41943.52
0,761,37724.57
0,762,39926.02
0,763,40047.52
0,764,47456.81
0,765,37394.58
0,766,41878.01
0,767,50320.51
0,768,28442.34
0,769,28263.38
0,770,33485.14
0,771,31135.51
0,772,28695.71
0,773,31804.84
0,774,32018.49
0,775,33075.1
0,776,34091.37
0,777,33120.28
0,778,36118.94
0,779,34714.71
0,780,36118.94
0,781,34666.14
0,782,35607.43
0,783,36274.63
0,784,28550.53
0,785,28299.04
0,786,33485.14
0,787,31176.72
0,788,28732.18
0,789,31719.99
0,790,32061.48
0,791,33030.02
0,792,34138.71
0,793,33030.02
0,794,36118.94
0,795,34714.71
0,796,36118.94
0,797,34763.39
0,798,35607.43
0,799,36118.94
0,800,36118.94
0,801,35506.48
0,802,33210.93
0,803,34617.67
0,804,30407.64
0,805,30407.64
0,806,32584.31
0,807,28659.31
0,808,42406.74
0,809,34424.85
0,810,45146.5
0,811,42141.04
0,812,49192.53
0,813,40789.09
0,814,37340.02
0,815,46509.86
0,816,22331.2
0,817,22280.37
0,818,23877.92
0,819,21296.33
0,820,18356.41
0,821,20688.18
0,822,25213.76
0,823,26016.37
0,824,26659.05
0,825,25003.74
0,826,29137.91
0,827,27736.34
0,828,29100.68
0,829,27736.34
0,830,28842.0
0,831,29287.56
0,832,22280.37
0,833,22229.7
0,834,23711.1
0,835,21296.33
0,836,18356.41
0,837,20688.18
0,838,25153.5
0,839,26016.37
0,840,26790.34
0,841,24973.94
0,842,29100.68
0,843,27736.34
0,844,29175.21
0,845,27875.47
0,846,28805.32
0,847,29100.68
0,848,29325.15
0,849,28732.18
0,850,27055.76
0,851,28086.08
0,852,23382.33
0,853,25953.33
0,854,26399.25
0,855,21682.67
0,856,35305.93
0,857,27945.41
0,858,37177.11
0,859,34910.07
0,860,40663.97
0,861,33393.35
0,862,30527.17
0,863,38284.89
0,864,41552.93
0,865,41295.78
0,866,44999.05
0,867,42878.29
0,868,35405.99
0,869,38003.1
0,870,38171.78
0,871,40914.82
0,872,32408.6
0,873,21585.2
0,874,41812.66
0,875,38858.5
0,876,42207.21
0,877,39744.88
0,878,42075.03
0,879,42607.81
0,880,41295.78
0,881,41104.59
0,882,44852.39
0,883,42742.7
0,884,35355.91
0,885,37947.14
0,886,38171.78
0,887,40789.09
0,888,32321.29
0,889,21536.68
0,890,41682.48
0,891,38858.5
0,892,42207.21
0,893,39684.79
0,894,42075.03
0,895,42473.59
0,896,42742.7
0,897,42207.21
0,898,41041.18
0,899,41552.93
0,900,37069.11
0,901,39684.79
0,902,41747.49
0,903,38284.89
0,904,52142.25
0,905,42878.29
0,906,54478.86
0,907,51862.01
0,908,58789.3
0,909,48938.18
0,910,46355.06
0,911,56780.44
0,912,69710.89
0,913,69250.62
0,914,76401.11
0,915,73256.7
0,916,64248.41
0,917,64787.93
0,918,66739.54
0,919,70647.65
0,920,53977.7
0,921,39209.24
0,922,66739.54
0,923,62933.04
0,924,68197.02
0,925,63716.62
0,926,67315.97
0,927,68946.7
0,928,69556.87
0,929,69250.62
0,930,76040.06
0,931,72921.38
0,932,64248.41
0,933,64787.93
0,934,66739.54
0,935,69710.89
0,936,53878.4
0,937,39091.77
0,938,66739.54
0,939,62675.54
0,940,67754.0
0,941,63716.62
0,942,67315.97
0,943,68795.62
0,944,63192.37
0,945,68495.18
0,946,66171.63
0,947,67026.67
0,948,64924.04
0,949,62675.54
0,950,69250.62
0,951,66171.63
0,952,83886.09
0,953,70964.81
0,954,86526.53
0,955,83672.54
0,956,93826.02
0,957,78442.27
0,958,76220.2
0,959,91273.29
0,960,64652.32
0,961,63981.56
0,962,68795.62
0,963,66454.53
0,964,60679.09
0,965,60922.63
0,966,61913.8
0,967,64517.2
0,968,44130.68
0,969,38284.89
0,970,59368.92
0,971,55505.07
0,972,62039.65
0,973,57326.6
0,974,61663.42
0,975,62419.84
0,976,64652.32
0,977,63981.56
0,978,68795.62
0,979,66454.53
0,980,60437.21
0,981,60922.63
0,982,61913.8
0,983,64517.2
0,984,44059.56
0,985,38228.27
0,986,59368.92
0,987,55505.07
0,988,61913.8
0,989,57326.6
0,990,61167.86
0,991,62419.84
0,992,62165.94
0,993,62292.66
0,994,60437.21
0,995,60922.63
0,996,60196.98
0,997,58332.52
0,998,63981.56
0,999,60922.63
0,1000,77132.37
0,1001,64382.56
0,1002,79015.79
0,1003,76765.2
0,1004,85852.6
0,1005,71606.68
0,1006,69098.38
0,1007,83886.09
0,1008,71606.68
0,1009,71284.48
0,1010,78064.02
0,1011,73935.55
0,1012,71284.48
0,1013,69098.38
0,1014,69098.38
0,1015,71284.48
0,1016,49968.89
0,1017,55714.25
0,1018,63192.37
0,1019,59958.39
0,1020,64114.75
0,1021,56888.96
0,1022,63981.56
0,1023,59958.39
0,1024,71931.43
0,1025,71445.26
0,1026,79015.79
0,1027,74279.12
0,1028,71606.68
0,1029,69710.89
0,1030,69403.45
0,1031,71768.73
0,1032,50320.51
0,1033,56349.84
0,1034,63848.85
0,1035,59958.39
0,1036,63981.56
0,1037,56888.96
0,1038,63981.56
0,1039,59368.92
0,1040,59839.7
0,1041,62039.65
0,1042,66454.53
0,1043,62547.46
0,1044,67901.12
0,1045,61788.4
0,1046,69098.38
0,1047,67461.43
0,1048,80185.41
0,1049,67315.97
0,1050,83037.71
0,1051,79402.28
0,1052,88136.47
0,1053,73594.74
0,1054,73935.55
0,1055,86300.84
0,1056,62419.84
0,1057,62165.94
0,1058,68645.12
0,1059,64787.93
0,1060,62419.84
0,1061,60557.95
0,1062,61045.04
0,1063,62165.94
0,1064,50144.19
0,1065,46124.44
0,1066,55505.07
0,1067,51036.25
0,1068,55714.25
0,1069,46047.99
0,1070,55714.25
0,1071,52330.48
0,1072,62165.94
0,1073,61788.4
0,1074,67901.12
0,1075,64248.41
0,1076,62165.94
0,1077,60437.21
0,1078,60679.09
0,1079,62165.94
0,1080,50320.51
0,1081,46201.11
0,1082,55505.07
0,1083,51036.25
0,1084,55819.33
0,1085,46201.11
0,1086,56136.61
0,1087,52142.25
0,1088,57881.76
0,1089,54681.52
0,1090,58560.15
0,1091,55714.25
0,1092,60077.48
0,1093,56780.44
0,1094,60922.63
0,1095,59839.7
0,1096,71606.68
0,1097,59486.02
0,1098,72423.44
0,1099,71124.33
0,1100,78064.02
0,1101,64382.56
0,1102,64787.93
0,1103,77502.66
0,1104,29287.56
0,1105,29137.91
0,1106,33256.39
0,1107,30607.24
0,1108,30328.35
0,1109,29514.19
0,1110,29026.42
0,1111,29743.44
0,1112,24503.95
0,1113,26270.72
0,1114,24796.21
0,1115,22331.2
0,1116,24620.26
0,1117,19818.93
0,1118,24216.55
0,1119,17281.94
0,1120,29175.21
0,1121,29100.68
0,1122,33256.39
0,1123,30527.17
0,1124,30288.83
0,1125,29552.21
0,1126,29026.42
0,1127,29781.9
0,1128,24503.95
0,1129,26143.1
0,1130,24796.21
0,1131,22356.67
0,1132,24620.26
0,1133,19840.6
0,1134,24188.07
0,1135,17263.81
0,1136,24503.95
0,1137,20919.27
0,1138,26399.25
0,1139,23990.05
0,1140,28156.8
0,1141,25610.55
0,1142,28086.08
0,1143,27667.16
0,1144,33301.94
0,1145,26528.69
0,1146,33856.22
0,1147,32672.71
0,1148,36961.61
0,1149,29175.21
0,1150,29936.52
0,1151,37069.11
0,1152,117234.7
0,1153,116066.77
0,1154,129749.39
0,1155,123414.52
0,1156,120871.97
0,1157,120871.97
0,1158,115299.97
0,1159,120045.84
0,1160,104186.85
0,1161,109833.26
0,1162,104823.38
0,1163,102318.88
0,1164,102318.88
0,1165,95962.7
0,1166,100511.02
0,1167,90531.76
0,1168,116842.98
0,1169,116066.77
0,1170,129749.39
0,1171,123414.52
0,1172,121708.66
0,1173,120871.97
0,1174,115682.19
0,1175,119636.66
0,1176,104504.23
0,1177,109833.26
0,1178,104823.38
0,1179,102318.88
0,1180,102318.88
0,1181,95420.34
0,1182,100511.02
0,1183,90286.98
0,1184,105791.58
0,1185,93564.98
0,1186,107442.03
0,1187,100808.28
0,1188,111601.74
0,1189,104186.85
0,1190,110182.82
0,1191,107442.03
0,1192,106776.23
0,1193,88370.86
0,1194,115299.97
0,1195,89800.98
0,1196,121288.98
0,1197,102934.72
0,1198,105791.58
0,1199,104186.85
0,1200,254332.06
0,1201,249343.33
0,1202,270519.94
0,1203,249343.33
0,1204,236916.36
0,1205,220358.59
0,1206,252647.97
0,1207,239910.11
0,1208,214096.94
0,1209,228350.36
0,1210,235446.19
0,1211,225625.55
0,1212,231138.89
0,1213,215321.92
0,1214,231138.89
0,1215,225625.55
0,1216,252647.97
0,1217,242977.38
0,1218,263087.09
0,1219,249343.33
0,1220,238404.23
0,1221,220358.59
0,1222,252647.97
0,1223,239910.11
0,1224,212885.25
0,1225,228350.36
0,1226,233993.42
0,1227,228350.36
0,1228,231138.89
0,1229,215321.92
0,1230,231138.89
0,1231,226980.11
0,1232,247722.0
0,1233,232557.77
0,1234,239910.11
0,1235,236916.36
0,1236,249343.33
0,1237,235446.19
0,1238,252647.97
0,1239,249343.33
0,1240,278368.59
0,1241,250985.2
0,1242,286669.0
0,1243,282459.94
0,1244,302405.16
0,1245,263087.09
0,1246,263087.09
0,1247,317284.94
0,1248,120457.6
0,1249,119230.07
0,1250,129277.03
